weather_station_id,timestamp,temp,humidity,wind_speed,wind_dir,precip,station_name,pm10,pm25,o3,no2
108,2025-04-17 3:00,16.43,67.49,2.78,167.65,0,吝备,37,16,0.0695,0.0105
108,2025-04-17 4:00,16.23,70.44,1.62,78.8,0,吝备,39,16,0.0608,0.017
108,2025-04-17 5:00,16.28,72.77,1.63,76.07,0,吝备,41,16,0.0593,0.0171
108,2025-04-17 6:00,15.84,73.83,2.13,52.4,0,吝备,41,16,0.0413,0.0338
108,2025-04-17 7:00,16.43,74.4,1.42,63.59,0,吝备,41,16,0.0365,0.0395
108,2025-04-17 8:00,17.86,71.91,1.56,93.6,0,吝备,45,18,0.0446,0.0321
108,2025-04-17 9:00,19.27,67.85,3.18,174.92,0,吝备,48,15,0.056,0.0214
108,2025-04-17 10:00,20.78,62.55,3.47,188.68,0,吝备,58,22,0.0584,0.0197
108,2025-04-17 11:00,22.21,58.89,2.97,175.32,0,吝备,51,26,0.0633,0.0185
108,2025-04-17 12:00,24.03,53.6,3.19,189.94,0,吝备,51,22,0.074,0.0149
108,2025-04-17 13:00,24.43,52.03,3.37,199.18,0,吝备,51,24,0.0712,0.0162
108,2025-04-17 14:00,24.03,53.95,3.51,243.75,0,吝备,53,21,0.0724,0.0165
108,2025-04-17 15:00,24.17,52.68,2.96,257.89,0,吝备,50,21,0.0768,0.0146
108,2025-04-17 16:00,23.62,53.77,3.27,251.59,0,吝备,,,0.0722,0.0155
108,2025-04-17 17:00,22.24,57.51,3.48,259.62,0,吝备,45,26,0.0723,0.0191
108,2025-04-17 18:00,20.76,63.59,2.49,242.36,0,吝备,58,30,0.0633,0.0236
108,2025-04-17 19:00,20.08,65.58,1.43,14.06,0,吝备,62,31,0.0531,0.0338
108,2025-04-17 20:00,19.97,63.37,2.83,222.74,0,吝备,65,33,0.0602,0.0274
108,2025-04-17 21:00,19.6,62.79,3.22,247.66,0,吝备,59,34,0.0746,0.0169
108,2025-04-17 22:00,18.53,67.98,3.04,242.15,0,吝备,59,31,0.0739,0.014
108,2025-04-17 23:00,18.12,68.26,2.29,211.36,0,吝备,53,23,0.0769,0.0131
108,2025-04-18 0:00,18.18,67.21,2.75,190.44,0,吝备,48,27,0.0795,0.012
108,2025-04-18 1:00,18.39,66.45,3.52,212.06,0,吝备,47,24,0.0807,0.0094
108,2025-04-18 2:00,17.98,69.79,3.06,232.92,0,吝备,42,22,0.0723,0.0093
108,2025-04-18 3:00,17.31,75.38,3.23,242.67,0,吝备,42,19,0.0666,0.0076
108,2025-04-18 4:00,16.77,80.99,3.05,239.95,0,吝备,40,16,0.0618,0.0066
108,2025-04-18 5:00,16.57,82.78,2.34,230.2,0,吝备,39,19,0.0572,0.0091
108,2025-04-18 6:00,16.5,83.49,2.4,207.86,0,吝备,47,20,0.053,0.0131
108,2025-04-18 7:00,16.39,83.82,3.06,251.26,0,吝备,45,21,0.0506,0.0177
108,2025-04-18 8:00,15.71,86.12,2.69,276.45,0,吝备,60,25,0.047,0.0178
108,2025-04-18 9:00,15.51,86.84,1.76,270.44,0,吝备,58,32,0.0426,0.019
108,2025-04-18 10:00,15.95,84.5,2.48,262.66,0,吝备,61,30,0.0374,0.0234
108,2025-04-18 11:00,16.96,79.78,1.94,244,0,吝备,65,31,0.0408,0.0241
108,2025-04-18 12:00,18.98,71.23,2.5,241.93,0,吝备,56,28,0.0582,0.0197
108,2025-04-18 13:00,20.93,62.73,2.26,215.12,0,吝备,65,34,0.0745,0.0214
108,2025-04-18 14:00,22.53,52.74,2.23,239.32,0,吝备,62,36,0.0811,0.0199
108,2025-04-18 15:00,23.29,45.2,2.44,225.51,0,吝备,52,31,0.0805,0.0179
108,2025-04-18 16:00,23.53,40.52,2.32,253.06,0,吝备,48,27,0.0767,0.0183
108,2025-04-18 17:00,22.96,37.73,2.63,259.88,0,吝备,40,27,0.0726,0.0179
108,2025-04-18 18:00,21.72,50.57,2.48,254.38,0,吝备,59,30,0.0786,0.0272
108,2025-04-18 19:00,20.24,58.64,2.2,264.11,0,吝备,78,40,0.0628,0.0331
108,2025-04-18 20:00,18.96,63.5,1.79,271.19,0,吝备,66,35,0.0402,0.0406
108,2025-04-18 21:00,18.02,66.89,1.6,242.52,0,吝备,60,36,0.0364,0.0406
108,2025-04-18 22:00,17.36,68.69,1.66,254.39,0,吝备,78,51,0.0131,0.0301
108,2025-04-18 23:00,16.92,68.8,1.73,209.43,0,吝备,88,63,0.0419,0.0233
108,2025-04-19 0:00,16.69,71.92,1.83,281.17,0,吝备,61,28,0.057,0.0206
108,2025-04-19 1:00,16.5,75.36,1.25,234.06,0,吝备,66,36,0.0574,0.0171
108,2025-04-19 2:00,16.49,77.42,1.31,266.78,0,吝备,73,42,0.0574,0.0148
108,2025-04-19 3:00,16.27,78.78,1.54,240.48,0,吝备,80,45,0.0526,0.0155
108,2025-04-19 4:00,16.07,83.64,1.85,187.19,0,吝备,81,46,0.0511,0.0125
108,2025-04-19 5:00,15.85,89.76,1.37,33.25,0.08,吝备,77,50,0.0376,0.0225
108,2025-04-19 6:00,15.83,92.56,1.68,31.04,0.43,吝备,75,45,0.0278,0.0275
108,2025-04-19 7:00,16.17,93.91,1.36,38.97,0.57,吝备,65,40,0.0188,0.034
108,2025-04-19 8:00,17.18,95.21,2,160.88,0.87,吝备,56,37,0.0175,0.0335
108,2025-04-19 9:00,18.34,91.28,4.81,193.78,1.09,吝备,30,16,0.0233,0.0219
108,2025-04-19 10:00,18.87,82.56,5.99,192.95,1.1,吝备,18,9,0.0343,0.016
108,2025-04-19 11:00,19.56,77.63,6.51,192.05,1.1,吝备,14,5,0.0394,0.0153
108,2025-04-19 12:00,19.5,77.86,5.51,194.85,1.1,吝备,19,11,0.0398,0.0175
108,2025-04-19 13:00,19.96,77.17,5.81,199.26,1.1,吝备,19,11,0.0404,0.0166
108,2025-04-19 14:00,17.96,85.21,4.95,252.69,1.69,吝备,21,13,0.0394,0.0141
108,2025-04-19 15:00,15.21,92.97,3.67,250.5,3.66,吝备,9,8,0.0383,0.0169
108,2025-04-19 16:00,15,94.79,4.23,241.27,5.21,吝备,3,1,0.0396,0.0182
108,2025-04-19 17:00,13.57,93.18,4.69,263.52,5.65,吝备,3,1,0.0413,0.0118
108,2025-04-19 18:00,12.56,94.02,2.52,246.66,7.95,吝备,7,3,0.0297,0.0135
108,2025-04-19 19:00,12.4,93.76,2,243.18,9.2,吝备,5,2,0.0275,0.0158
108,2025-04-19 20:00,12.43,94.19,1.52,277.41,9.2,吝备,6,5,0.027,0.0144
108,2025-04-19 21:00,12.48,94.59,1.99,274.08,9.2,吝备,8,7,0.0249,0.014
108,2025-04-19 22:00,12.6,94.59,1.98,273.32,9.2,吝备,9,5,0.0286,0.0113
108,2025-04-19 23:00,12.47,93.92,2.1,273.45,9.2,吝备,9,6,0.0304,0.0107
108,2025-04-20 0:00,11.89,92.26,0.74,297.13,0.15,吝备,12,8,0.0308,0.0124
108,2025-04-20 1:00,11.46,94.08,1.61,282.84,0,吝备,14,10,0.0296,0.012
108,2025-04-20 2:00,10.91,94.81,1.98,285.04,0,吝备,16,11,0.0321,0.0101
108,2025-04-20 3:00,10.35,94.24,1.73,255.34,0,吝备,18,12,0.0362,0.009
108,2025-04-20 4:00,9.95,94.04,0.79,324.03,0,吝备,19,14,0.0339,0.0103
108,2025-04-20 5:00,9.63,94.56,0.92,15.65,0,吝备,19,16,0.029,0.0167
108,2025-04-20 6:00,9.89,95.84,0.81,314.86,0,吝备,22,19,0.0329,0.0151
108,2025-04-20 7:00,10.62,96.05,1.62,270.24,0,吝备,24,21,0.0294,0.0164
108,2025-04-20 8:00,12.15,93.02,1.87,264.69,0,吝备,21,17,0.0353,0.0144
108,2025-04-20 9:00,14.05,85.25,1.65,260.4,0,吝备,17,11,0.046,0.0104
108,2025-04-20 10:00,16.91,71.13,2.3,58.83,0,吝备,18,8,0.0529,0.0082
108,2025-04-20 11:00,18.82,63.85,1.85,77.89,0,吝备,19,11,0.0565,0.0085
108,2025-04-20 12:00,20.24,58.08,1.79,99.64,0,吝备,15,5,0.0624,0.0079
108,2025-04-20 13:00,21.99,53.36,2.13,192.67,0,吝备,16,10,0.0673,0.0089
108,2025-04-20 14:00,23.13,51.76,2.43,215.22,0,吝备,25,19,0.0732,0.0095
108,2025-04-20 15:00,23.48,50.04,2.63,210.57,0,吝备,19,15,0.0735,0.0086
108,2025-04-20 16:00,23.95,47.13,2.28,283.88,0,吝备,19,16,0.0733,0.0089
108,2025-04-20 17:00,23.76,46.3,1.91,282.57,0,吝备,17,,0.0731,0.0078
108,2025-04-20 18:00,22.63,44.39,2.35,287.8,0,吝备,19,,0.0652,0.0086
108,2025-04-20 19:00,20.63,51.4,1.93,264.35,0,吝备,17,8,0.05,0.0153
108,2025-04-20 20:00,19.19,55.91,1.92,270.66,0,吝备,20,17,0.0457,0.0159
108,2025-04-20 21:00,18.18,58.78,1.17,282.54,0,吝备,13,8,0.0489,0.0121
108,2025-04-20 22:00,17.13,62.61,1.27,260.94,0,吝备,14,11,0.0354,0.0197
108,2025-04-20 23:00,16.22,66.97,0.84,222.02,0,吝备,16,13,0.0242,0.0275
108,2025-04-21 0:00,15.65,70.28,0.91,14.62,0,吝备,16,9,0.0168,0.0296
108,2025-04-21 1:00,14.98,71.64,2.13,47.45,0,吝备,17,11,0.016,0.0304
108,2025-04-21 2:00,14.62,75.15,2.13,58.66,0,吝备,18,11,0.0157,0.0315
108,2025-04-21 3:00,14.42,77.21,2.03,71.8,0,吝备,23,15,0.0156,0.0302
108,2025-04-21 4:00,14.4,78.97,2.17,64.27,0,吝备,22,14,0.0194,0.0257
108,2025-04-21 5:00,14.24,81.58,2.19,64.81,0,吝备,21,13,0.0217,0.0223
108,2025-04-21 6:00,14.36,83,2.47,52.76,0,吝备,21,15,0.0162,0.0285
108,2025-04-21 7:00,15.46,81.44,2.04,44.41,0,吝备,18,13,0.0169,0.0309
108,2025-04-21 8:00,17.36,74.58,1.86,56.66,0,吝备,20,9,0.0263,0.0255
108,2025-04-21 9:00,19.45,67.17,1.92,83.62,0,吝备,18,11,0.033,0.0224
108,2025-04-21 10:00,21.48,62.79,1.69,105.07,0,吝备,21,11,0.0401,0.0189
108,2025-04-21 11:00,23.3,57.42,2.03,175.33,0,吝备,24,11,0.05,0.0166
108,2025-04-21 12:00,24.42,52.88,2.39,136.37,0,吝备,22,12,0.06,0.013
108,2025-04-21 13:00,25.29,48.1,2.91,205.17,0,吝备,22,9,0.0629,0.0124
108,2025-04-21 14:00,26.6,43.55,3.02,206.69,0,吝备,23,10,0.0665,0.013
108,2025-04-21 15:00,26.83,42.78,2.65,215.48,0,吝备,20,8,0.0711,0.0108
108,2025-04-21 16:00,26.31,44.47,2.59,218.16,0,吝备,,8,,
108,2025-04-21 17:00,25.84,47.48,2.33,213.57,0,吝备,,10,,
108,2025-04-21 18:00,24.83,52.04,2.68,241.46,0,吝备,27,15,0.0644,0.0159
108,2025-04-21 19:00,22.77,64.02,2.92,264.76,0,吝备,31,22,0.0528,0.0231
108,2025-04-21 20:00,21.72,68.99,2.21,269.97,0,吝备,26,16,0.04,0.0189
108,2025-04-21 21:00,21.14,71.45,1.94,264.68,0,吝备,20,12,0.0384,0.0176
108,2025-04-21 22:00,20.64,74.06,2.12,266.72,0,吝备,21,15,0.04,0.0149
108,2025-04-21 23:00,20.49,74.69,1.25,263.78,0,吝备,23,10,0.0425,0.0114
108,2025-04-22 0:00,20.3,76.31,1.88,260.14,0,吝备,18,11,0.0401,0.0112
108,2025-04-22 1:00,20.2,76.86,1.33,252.12,0,吝备,17,9,0.0354,0.0126
108,2025-04-22 2:00,19.95,78.44,0.95,318.65,0,吝备,23,14,0.0325,0.013
108,2025-04-22 3:00,19.74,79.41,0.81,15.87,0,吝备,24,14,0.0273,0.0144
108,2025-04-22 4:00,19.6,80.77,0.81,341.61,0,吝备,24,15,0.0259,0.0176
108,2025-04-22 5:00,19.37,85.04,1.31,73.76,0.47,吝备,26,14,0.0181,0.0241
108,2025-04-22 6:00,19.02,90.18,0.74,354.21,4.13,吝备,30,17,0.0167,0.0259
108,2025-04-22 7:00,18.81,92.32,1.37,41.84,9.89,吝备,25,15,0.0144,0.0305
108,2025-04-22 8:00,18.65,90.37,1.46,126.36,10.83,吝备,24,17,0.0185,0.0259
108,2025-04-22 9:00,18.65,92.45,1.45,97.1,13.46,吝备,24,19,0.0148,0.0328
108,2025-04-22 10:00,18.65,92.85,1.25,115.5,16.85,吝备,25,19,0.0165,0.0302
108,2025-04-22 11:00,18.8,92.62,0.96,212.78,20.31,吝备,23,19,0.0168,0.0284
108,2025-04-22 12:00,17.91,92.99,2.44,280.54,26.1,吝备,16,14,0.0264,0.0167
108,2025-04-22 13:00,17.47,93.41,2.19,284.18,30.11,吝备,3,2,0.0336,0.0109
108,2025-04-22 14:00,17.38,93.72,0.74,290.67,33.18,吝备,3,1,0.0302,0.0125
108,2025-04-22 15:00,17.91,93.14,1.64,58.98,34.49,吝备,5,2,0.0258,0.0171
108,2025-04-22 16:00,18,90.33,1.1,53.4,34.8,吝备,5,3,0.032,0.0134
108,2025-04-22 17:00,17.72,89.65,2.71,310.4,34.8,吝备,4,2,0.033,0.0096
108,2025-04-22 18:00,17.43,88,3.08,308.27,34.8,吝备,4,1,0.0373,0.009
108,2025-04-22 19:00,17.07,85.96,2.09,342.43,34.8,吝备,6,2,0.0421,0.0079
108,2025-04-22 20:00,16.75,83.42,0.86,247.63,34.8,吝备,8,1,0.0463,0.0074
108,2025-04-22 21:00,16,86.52,0.77,259.94,34.8,吝备,10,6,0.0367,0.0149
108,2025-04-22 22:00,15.43,89.2,1.32,55.84,34.8,吝备,11,6,0.0354,0.0138
108,2025-04-22 23:00,14.76,83.39,2.31,43,34.8,吝备,9,3,0.043,0.0096
108,2025-04-23 0:00,13.79,80.67,2.68,47.89,0.58,吝备,11,5,0.0479,0.0078
108,2025-04-23 1:00,13.01,82.27,2.5,49.34,0,吝备,8,6,0.0462,0.0076
108,2025-04-23 2:00,12.55,83.91,3.2,50.92,0,吝备,6,1,0.0445,0.0081
108,2025-04-23 3:00,12.28,82.98,2.54,33.9,0,吝备,6,2,0.0456,0.0076
108,2025-04-23 4:00,11.82,82.68,1.28,40.49,0,吝备,7,4,0.0414,0.0103
108,2025-04-23 5:00,11.17,84.89,1.65,56.2,0,吝备,5,2,0.0365,0.0126
108,2025-04-23 6:00,11.08,86.28,2.32,47.15,0,吝备,6,3,0.0338,0.0155
108,2025-04-23 7:00,12.46,80.59,3.22,54.34,0,吝备,6,1,0.0342,0.0172
108,2025-04-23 8:00,14.83,68.38,3.03,61.52,0,吝备,7,1,0.0386,0.0167
108,2025-04-23 9:00,16.81,59.67,3.15,65.35,0,吝备,11,2,0.0441,0.0156
108,2025-04-23 10:00,18.4,53.6,2.67,71.68,0,吝备,10,5,0.0505,0.0113
108,2025-04-23 11:00,19.86,48.87,2.2,82.18,0,吝备,10,5,0.0535,0.0126
108,2025-04-23 12:00,20.98,45.41,2.02,164.62,0,吝备,11,9,0.0557,0.0132
108,2025-04-23 13:00,21.98,39.91,2.38,226.27,0,吝备,14,5,0.0615,0.0106
108,2025-04-23 14:00,22.57,39.9,2.89,269.33,0,吝备,14,4,0.0658,0.0156
108,2025-04-23 15:00,22.31,44.7,3.28,259.91,0,吝备,17,10,0.0712,0.0166
108,2025-04-23 16:00,22.34,43.26,3,275.58,0,吝备,22,16,0.0812,0.0146
108,2025-04-23 17:00,22.25,43.9,2.65,272.98,0,吝备,20,7,0.0793,0.0159
108,2025-04-23 18:00,20.92,48.33,3.09,252.69,0,吝备,20,7,0.067,0.0159
108,2025-04-23 19:00,18.73,51.69,3.6,253.91,0,吝备,19,11,0.0538,0.0185
108,2025-04-23 20:00,17.12,56.45,3.48,257.61,0,吝备,17,9,0.0486,0.0173
108,2025-04-23 21:00,16.06,60.71,1.85,268.41,0,吝备,11,5,0.054,0.0114
108,2025-04-23 22:00,15.21,64.31,1.81,266.13,0,吝备,10,7,0.0473,0.015
108,2025-04-23 23:00,14.56,67.2,0.69,313.18,0,吝备,10,7,0.0474,0.0152
108,2025-04-24 0:00,13.98,71.57,1.3,259.97,0,吝备,11,6,0.0352,0.0246
108,2025-04-24 1:00,13.51,76.22,1.54,254.75,0,吝备,18,12,0.0275,0.0286
108,2025-04-24 2:00,12.85,79.24,1.98,243.92,0,吝备,19,16,0.0297,0.024
108,2025-04-24 3:00,12.31,80.58,1.44,250.25,0,吝备,16,11,0.0395,0.0156
108,2025-04-24 4:00,11.87,83.39,2.55,246.8,0,吝备,19,15,0.0425,0.0126
108,2025-04-24 5:00,11.38,84.68,1.91,229.72,0,吝备,21,20,0.0375,0.0152
108,2025-04-24 6:00,11.05,83.49,1.28,171.48,0,吝备,22,14,0.0388,0.0182
108,2025-04-24 7:00,11.85,77,1.82,201.97,0,吝备,20,14,0.0396,0.0245
108,2025-04-24 8:00,13.55,67.44,2.74,191.49,0,吝备,25,15,0.0499,0.0243
108,2025-04-24 9:00,15.28,59.53,2.59,204.11,0,吝备,26,20,0.0492,0.026
108,2025-04-24 10:00,16.76,51.61,3.02,220.96,0,吝备,31,20,0.0586,0.0204
108,2025-04-24 11:00,18.24,45.31,3.52,211.57,0,吝备,37,20,0.068,0.0166
108,2025-04-24 12:00,19.01,40.73,4.23,253.08,0,吝备,35,26,0.0766,0.0152
108,2025-04-24 13:00,18.88,42.81,4.75,213.49,0,吝备,41,28,0.0744,0.0153
108,2025-04-24 14:00,19.25,44.21,4.18,243.77,0,吝备,36,24,0.066,0.0157
108,2025-04-24 15:00,19.2,46.46,4.86,233.39,0,吝备,34,18,0.0646,0.0142
108,2025-04-24 16:00,18.67,44.27,4.84,233.79,0,吝备,38,19,0.0606,0.0122
108,2025-04-24 17:00,17.64,34.62,4.54,240.31,0,吝备,40,10,0.051,0.0125
108,2025-04-24 18:00,16.25,30.96,3.99,246.9,0,吝备,35,9,0.053,0.009
108,2025-04-24 19:00,14.65,35.92,4.41,258.17,0,吝备,33,21,0.0521,0.0114
108,2025-04-24 20:00,13.7,29.48,3.45,271.56,0,吝备,55,43,0.0589,0.0082
108,2025-04-24 21:00,12.75,32.46,3.2,262.29,0,吝备,81,76,0.0587,0.0098
108,2025-04-24 22:00,11.92,36.32,2.92,258.96,0,吝备,102,93,0.056,0.0112
108,2025-04-24 23:00,11.01,43.84,2.31,240.05,0,吝备,100,99,0.052,0.0128
108,2025-04-25 0:00,10.38,48.67,1.98,258.93,0,吝备,81,78,0.0503,0.0113
108,2025-04-25 1:00,9.76,49.6,2.12,259.66,0,吝备,57,53,0.0495,0.0093
108,2025-04-25 2:00,9.17,50.57,1.51,276.88,0,吝备,47,39,0.0467,0.0097
108,2025-04-25 3:00,8.54,52.5,0.94,277.12,0,吝备,41,35,0.0421,0.0112
108,2025-04-25 4:00,8.22,56.73,1.13,281.33,0,吝备,41,29,0.0364,0.0169
108,2025-04-25 5:00,7.81,57.91,0.97,275.61,0,吝备,37,25,0.033,0.0169
108,2025-04-25 6:00,7.9,57.77,0.99,279.41,0,吝备,35,21,0.029,0.0202
108,2025-04-25 7:00,9.17,56.23,1.82,285.28,0,吝备,34,16,0.0327,0.0156
108,2025-04-25 8:00,11.41,47.26,2.94,283.26,0,吝备,31,12,0.035,0.0138
108,2025-04-25 9:00,13.29,37.14,3.2,293.08,0,吝备,33,8,0.0384,0.0128
108,2025-04-25 10:00,14.91,24.69,4.56,295.31,0,吝备,59,23,0.0474,0.0065
108,2025-04-25 11:00,15.83,22.12,4.56,285.64,0,吝备,65,33,0.0497,0.0061
108,2025-04-25 12:00,16.4,22.83,5.17,273.69,0,吝备,62,33,0.0518,0.0059
108,2025-04-25 13:00,17.12,25.89,4.69,259.29,0,吝备,59,29,0.0547,0.0072
108,2025-04-25 14:00,17.32,26.66,5.07,252.38,0,吝备,57,30,0.0549,0.008
108,2025-04-25 15:00,17.33,24.03,4.64,237.73,0,吝备,48,19,0.0527,0.0097
108,2025-04-25 16:00,16.78,23.52,4.91,253.49,0,吝备,40,16,0.0532,0.0079
108,2025-04-25 17:00,16.09,26.32,4.38,234.89,0,吝备,37,20,0.0523,0.0092
108,2025-04-25 18:00,14.82,30.33,3.95,239.39,0,吝备,33,23,0.0508,0.01
108,2025-04-25 19:00,13.22,35.36,3.52,246.8,0,吝备,31,18,0.0484,0.0112
108,2025-04-25 20:00,12.2,37.31,3.42,261.39,0,吝备,24,15,0.0451,0.0118
108,2025-04-25 21:00,11.36,36.57,2.25,265.55,0,吝备,21,13,0.0406,0.0144
108,2025-04-25 22:00,10.81,34.43,2.24,263.99,0,吝备,20,11,0.0414,0.0131
108,2025-04-25 23:00,10.26,38.65,2.08,255.65,0,吝备,24,16,0.0386,0.0153
108,2025-04-26 0:00,9.91,43.73,2.39,254.67,0,吝备,25,15,0.0396,0.015
108,2025-04-26 1:00,9.21,46.32,1.92,256.93,0,吝备,25,16,0.0335,0.0196
108,2025-04-26 2:00,9.03,50.84,2.46,252.41,0,吝备,26,16,0.0278,0.0251
108,2025-04-26 3:00,8.71,63.07,2.05,215.57,0,吝备,30,17,0.0279,0.0195
108,2025-04-26 4:00,8.16,68.81,0.94,89.77,0,吝备,28,16,0.0281,0.0193
108,2025-04-26 5:00,7.54,71.19,1.67,24.29,0,吝备,26,13,0.0163,0.0306
108,2025-04-26 6:00,7.37,70.52,1.43,25.28,0,吝备,25,11,0.0172,0.0314
108,2025-04-26 7:00,8.88,64.25,1.18,134.31,0,吝备,26,14,0.0236,0.0282
108,2025-04-26 8:00,11.54,56.24,2.18,192.19,0,吝备,29,12,0.0298,0.0262
108,2025-04-26 9:00,13.99,47.62,2.81,196.89,0,吝备,28,10,0.0387,0.0212
108,2025-04-26 10:00,16.1,42.92,3.17,216.78,0,吝备,30,11,0.0427,0.0203
108,2025-04-26 11:00,17.63,39.34,3.94,210.54,0,吝备,31,13,0.0512,0.0151
108,2025-04-26 12:00,18.82,38.31,3.89,208.65,0,吝备,27,7,0.0541,0.0155
108,2025-04-26 13:00,19.55,38.83,3.92,222.7,0,吝备,32,10,0.0566,0.0164
108,2025-04-26 14:00,19.59,40.32,3.82,230.57,0,吝备,30,16,0.0568,0.0135
108,2025-04-26 15:00,18.61,44.31,4.83,208.59,0,吝备,26,8,0.0538,0.0142
108,2025-04-26 16:00,17.86,46.67,3.87,237.55,0,吝备,28,12,0.0547,0.0126
108,2025-04-26 17:00,17.51,49.03,3.37,224.94,0,吝备,29,16,0.0531,0.0141
108,2025-04-26 18:00,15.96,54.06,3.39,225.75,0,吝备,30,14,0.0508,0.015
108,2025-04-26 19:00,14.71,55.78,3,225.23,0,吝备,28,13,0.0565,0.0147
108,2025-04-26 20:00,14.4,57.53,3.39,220,0,吝备,29,11,0.0582,0.0147
108,2025-04-26 21:00,14.12,57.19,3.36,212.78,0,吝备,29,17,0.0585,0.0135
108,2025-04-26 22:00,13.5,56.29,2.19,214.23,0,吝备,27,13,0.0534,0.0152
108,2025-04-26 23:00,12.75,55.87,1.55,204.6,0,吝备,24,12,0.0522,0.0125
108,2025-04-27 0:00,12.24,56.81,0.94,252.9,0,吝备,21,11,0.0452,0.0166
108,2025-04-27 1:00,11.45,61.21,1.52,19.87,0,吝备,20,13,0.0397,0.0164
108,2025-04-27 2:00,10.85,61.95,1.2,16.08,0,吝备,22,14,0.0356,0.0185
108,2025-04-27 3:00,10.88,60.68,1.33,13.8,0,吝备,21,13,0.0368,0.0175
108,2025-04-27 4:00,11.09,54.17,1.35,162.15,0,吝备,19,8,0.0362,0.0213
108,2025-04-27 5:00,11.12,51.96,1.19,206.14,0,吝备,18,11,0.0341,0.0255
108,2025-04-27 6:00,11.7,47.92,2.29,201.12,0,吝备,17,8,0.0478,0.0172
108,2025-04-27 7:00,13.27,43.73,2.69,201.73,0,吝备,18,6,0.0521,0.0147
108,2025-04-27 8:00,14.99,40.62,3.07,233.03,0,吝备,16,6,0.056,0.0114
108,2025-04-27 9:00,16.52,39.98,2.86,241.75,0,吝备,20,6,0.0557,0.0125
108,2025-04-27 10:00,17.9,35.31,3.82,244.08,0,吝备,18,4,0.0588,0.0114
108,2025-04-27 11:00,18.27,32.58,4.39,215.67,0,吝备,18,7,0.0574,0.0098
108,2025-04-27 12:00,18.44,33.93,3.86,235.99,0,吝备,17,6,0.0583,0.0088
108,2025-04-27 13:00,18.4,36.59,4.21,268.86,0,吝备,18,9,0.0596,0.0095
108,2025-04-27 14:00,18.86,38.49,3.91,248.3,0,吝备,19,8,0.062,0.01
108,2025-04-27 15:00,18.6,40.51,3.49,236.49,0,吝备,21,10,0.0626,0.0108
108,2025-04-27 16:00,17.98,41.59,3.44,222.6,0,吝备,21,6,0.0628,0.0111
108,2025-04-27 17:00,17.21,42.34,3.42,227.42,0,吝备,21,9,0.0615,0.0111
108,2025-04-27 18:00,16.4,42.38,3.3,219.17,0,吝备,17,12,0.0592,0.012
108,2025-04-27 19:00,15.4,44.54,3.13,227.22,0,吝备,19,10,0.0537,0.0151
108,2025-04-27 20:00,14.87,44.56,3.38,272.92,0,吝备,15,8,0.0531,0.0137
108,2025-04-27 21:00,13.87,51.47,2.97,258.47,0,吝备,14,8,0.0539,0.0128
108,2025-04-27 22:00,13.07,54.43,2.33,257.47,0,吝备,18,10,0.0509,0.0156
108,2025-04-27 23:00,12.74,54.74,2.66,255.45,0,吝备,15,8,0.0467,0.0179
108,2025-04-28 0:00,12.34,57.08,2.41,250.74,0,吝备,17,10,0.0435,0.0187
108,2025-04-28 1:00,12.08,59.47,1.1,217.6,0,吝备,18,10,0.0432,0.017
108,2025-04-28 2:00,11.99,60.76,1.1,206.69,0,吝备,19,9,0.0449,0.0151
108,2025-04-28 3:00,11.94,61.88,1.77,252.58,0,吝备,18,9,0.051,0.0112
108,2025-04-28 4:00,11.45,64.2,2.22,260.53,0,吝备,18,8,0.0514,0.0111
108,2025-04-28 5:00,10.76,68.55,1.5,255.92,0,吝备,19,12,0.0475,0.0146
108,2025-04-28 6:00,10.42,72.5,1.61,265.69,0,吝备,22,11,0.0389,0.0226
108,2025-04-28 7:00,11.3,72.28,1.61,286.1,0,吝备,21,10,0.0356,0.0267
108,2025-04-28 8:00,13.31,68.06,1.77,231.96,0,吝备,23,12,0.0351,0.029
108,2025-04-28 9:00,15.27,61.43,2.9,263.43,0,吝备,27,10,0.0403,0.0279
108,2025-04-28 10:00,17,50.15,2.52,262.95,0,吝备,37,24,0.0568,0.015
108,2025-04-28 11:00,18.4,45.93,3.04,267.04,0,吝备,40,28,0.0609,0.0133
108,2025-04-28 12:00,19.29,38.02,4.16,249.33,0,吝备,36,22,0.0672,0.0089
108,2025-04-28 13:00,19.65,30.45,5.06,274.89,0,吝备,35,19,0.0649,0.0073
108,2025-04-28 14:00,19.68,34.16,4.91,272.41,0,吝备,34,18,0.0635,0.0077
108,2025-04-28 15:00,19.88,31.54,4.01,258.85,0,吝备,33,19,0.0637,0.0086
108,2025-04-28 16:00,19.62,22.18,4.83,283.64,0,吝备,30,18,0.064,0.0068
108,2025-04-28 17:00,19.06,24.4,4.11,263.32,0,吝备,34,15,0.0638,0.008
108,2025-04-28 18:00,17.89,25.56,4.09,278.84,0,吝备,32,15,0.0632,0.0086
108,2025-04-28 19:00,16.44,26.83,2.58,240.27,0,吝备,33,17,0.0591,0.01
108,2025-04-28 20:00,15.3,26.5,2.31,292.51,0,吝备,30,15,0.0562,0.0104
108,2025-04-28 21:00,14.44,28.15,1.77,282.87,0,吝备,32,16,0.0536,0.0103
108,2025-04-28 22:00,13.37,33.47,2.2,288.65,0,吝备,31,18,0.0474,0.0131
108,2025-04-28 23:00,12.44,35.17,1.01,312.97,0,吝备,28,19,0.0429,0.0154
